Year,State,state_po,state_fips,state_cen,state_ic,office,candidate_detail,candidate,party_detail,party,writein,candidatevotes,totalvotes
2016,Minnesota,MN,27,41,33,US President,"Trump, Donald J.",Donald J. Trump,republican,Republican,FALSE,1322949,2944782
2016,Minnesota,MN,27,41,33,US President,"Johnson, Gary",Other,libertarian,Other,FALSE,112972,2944782
2016,Minnesota,MN,27,41,33,US President,"McMullin, Evan",Other,independence,Other,FALSE,53075,2944782
2016,Minnesota,MN,27,41,33,US President,"Stein, Jill",Other,green,Other,FALSE,36986,2944782
2016,Minnesota,MN,27,41,33,US President,,Other,,Other,TRUE,27247,2944782
2016,Minnesota,MN,27,41,33,US President,"Vacek, Dan",Other,legal marijuana now,Other,FALSE,11291,2944782
2016,Minnesota,MN,27,41,33,US President,"Castle, Darrell L.",Other,constitution party,Other,FALSE,9456,2944782
2016,Minnesota,MN,27,41,33,US President,"Kennedy, Alyson",Other,socialist workers,Other,FALSE,1671,2944782
2016,Minnesota,MN,27,41,33,US President,"De La Fuente, Roque """"Rocky""""",Other,american delta party,Other,FALSE,1430,2944782
2016,Mississippi,MS,28,64,46,US President,"Trump, Donald J.",Donald J. Trump,republican,Republican,FALSE,700714,1209357
2016,Mississippi,MS,28,64,46,US President,"Clinton, Hillary",Hillary Clinton,democrat,Democrat,FALSE,485131,1209357
2016,Mississippi,MS,28,64,46,US President,"Johnson, Gary",Other,libertarian,Other,FALSE,14435,1209357
2016,Mississippi,MS,28,64,46,US President,"Castle, Darrell L.",Other,constitution party,Other,FALSE,3987,1209357
2016,Mississippi,MS,28,64,46,US President,"Stein, Jill",Other,green,Other,FALSE,3731,1209357
2016,Mississippi,MS,28,64,46,US President,"Hedges, James",Other,prohibition,Other,FALSE,715,1209357
2016,Mississippi,MS,28,64,46,US President,"De La Fuente, Roque """"Rocky""""",Other,american delta party,Other,FALSE,644,1209357
2016,Missouri,MO,29,43,34,US President,"Trump, Donald J.",Donald J. Trump,republican,Republican,FALSE,1594511,2808605
2016,Missouri,MO,29,43,34,US President,"Clinton, Hillary",Hillary Clinton,democrat,Democrat,FALSE,1071068,2808605
2016,Missouri,MO,29,43,34,US President,"Johnson, Gary",Other,libertarian,Other,FALSE,97359,2808605
2016,Missouri,MO,29,43,34,US President,"Stein, Jill",Other,green,Other,FALSE,25419,2808605
2016,Missouri,MO,29,43,34,US President,"Castle, Darrell L.",Other,constitution party,Other,FALSE,13092,2808605
2016,Missouri,MO,29,43,34,US President,,Other,,Other,TRUE,7156,2808605
2016,Montana,MT,30,81,64,US President,"Trump, Donald J.",Donald J. Trump,republican,Republican,FALSE,279240,494526
2016,Montana,MT,30,81,64,US President,"Clinton, Hillary",Hillary Clinton,democrat,Democrat,FALSE,177709,494526
2016,Montana,MT,30,81,64,US President,"Johnson, Gary",Other,libertarian,Other,FALSE,28037,494526
2016,Montana,MT,30,81,64,US President,"Stein, Jill",Other,green,Other,FALSE,7970,494526
2016,Montana,MT,30,81,64,US President,"De La Fuente, Roque """"Rocky""""",Other,american delta party,Other,FALSE,1570,494526
2016,Nebraska,NE,31,46,35,US President,"Trump, Donald J.",Donald J. Trump,republican,Republican,FALSE,495961,844227
2016,Nebraska,NE,31,46,35,US President,"Clinton, Hillary",Hillary Clinton,democrat,Democrat,FALSE,284494,844227
2016,Nebraska,NE,31,46,35,US President,"Johnson, Gary",Other,libertarian,Other,FALSE,38946,844227
2016,Nebraska,NE,31,46,35,US President,,Other,,Other,TRUE,16051,844227
2016,Nebraska,NE,31,46,35,US President,"Stein, Jill",Other,nominated by petition,Other,FALSE,8775,844227
2016,Nevada,NV,32,88,65,US President,"Clinton, Hillary",Hillary Clinton,democrat,Democrat,FALSE,539260,1125385
2016,Nevada,NV,32,88,65,US President,"Trump, Donald J.",Donald J. Trump,republican,Republican,FALSE,512058,1125385
2016,Nevada,NV,32,88,65,US President,"Johnson, Gary",Other,libertarian,Other,FALSE,37384,1125385
2016,Nevada,NV,32,88,65,US President,None Of The Above,Other,,Other,FALSE,28863,1125385
2016,Nevada,NV,32,88,65,US President,"Kopitke, Kyle Kenley",Other,independent american,Other,FALSE,5268,1125385
2016,Nevada,NV,32,88,65,US President,"De La Fuente, Roque """"Rocky""""",Other,no party affiliation,Other,FALSE,2552,1125385
2016,New Hampshire,NH,33,12,4,US President,"Clinton, Hillary",Hillary Clinton,democrat,Democrat,FALSE,348526,744296
